x,y,z,c,t
333,223,155,4,1
157,208,371,8,4
332,222,380,5,4
441,446,438,6,2
452,297,339,6,2
227,316,476,7,7
469,437,376,6,2
279,271,424,7,3
391,250,319,7,4
215,496,459,8,2
295,308,267,0,0
359,297,266,5,2
188,216,367,8,5
348,414,410,6,9
396,477,177,9,10
468,302,447,5,4
375,167,280,8,5
188,351,270,6,3
486,434,475,6,6
343,279,266,4,0
268,489,396,3,2
482,273,478,7,4
279,463,214,8,3
229,269,207,8,2
348,447,391,2,2
452,159,276,5,4
397,220,332,6,8
252,157,321,6,2
299,359,161,2,2
174,173,361,5,1
201,224,499,8,5
373,190,303,6,3
345,322,469,5,2
253,334,297,7,2
478,467,363,5,5
407,281,191,6,1
246,216,361,8,11
209,370,451,4,2
205,255,184,8,5
356,440,455,2,2
410,281,255,3,2
372,456,172,8,5
369,209,236,1,1
258,482,182,7,5
309,156,402,6,4
466,383,478,2,1
318,426,441,5,3
373,371,197,3,1
252,207,304,8,2
221,279,369,6,5
358,478,241,6,7
245,205,175,5,8
259,493,274,5,1
436,224,372,5,6
379,229,221,5,1
469,206,282,5,4
406,391,471,6,3
153,495,373,3,2
492,381,380,6,3
287,281,211,2,2
264,454,365,4,4
355,462,378,8,7
319,420,446,2,2
476,227,285,7,5
296,188,342,2,1
296,392,380,4,3
234,336,428,6,4
283,193,400,5,2
449,238,183,6,2
287,212,318,5,4
262,389,288,1,0
211,276,405,4,2
328,466,487,5,2
454,488,248,2,1
363,158,190,9,5
457,464,267,9,6
469,282,381,7,7
155,201,457,10,5
242,240,170,2,3
298,193,176,5,1
242,208,465,5,3
232,488,205,4,3
164,187,482,5,3
240,165,155,6,4
314,201,251,5,3
411,400,450,4,1
162,180,197,0,0
394,262,383,5,1
345,450,471,7,6
167,284,178,5,6
228,487,337,8,6
271,181,414,6,7
265,400,461,4,4
388,414,371,8,4
284,262,281,5,4
352,496,409,1,1
164,389,320,4,3
299,161,376,6,4
179,160,179,7,3
265,328,295,8,1
219,265,189,7,2
226,261,479,3,4
484,206,470,7,10
182,179,445,7,7
258,440,194,4,2
283,464,250,5,6
221,455,321,9,8
323,181,375,4,3
444,270,276,5,1
218,393,325,1,0
241,371,350,8,3
455,289,267,8,1
164,493,305,4,2
416,304,219,6,4
167,407,200,8,5
498,307,365,7,5
347,419,490,8,5
397,383,402,5,4
194,244,385,5,2
154,294,284,7,4
199,207,393,7,3
447,310,258,4,2
160,394,386,8,4
347,499,210,8,4
441,315,200,8,6
453,487,298,7,4
387,371,155,8,3
495,180,290,6,6
225,374,282,8,3
491,337,462,5,3
241,253,295,8,10
490,160,435,4,3
478,168,243,5,2
311,441,248,5,4
267,463,161,5,3
270,453,381,7,6
303,306,357,4,2
186,234,437,3,1
215,358,232,3,1
255,433,345,9,5
186,212,367,1,0
475,263,302,4,2
402,470,288,6,2
268,364,480,4,2
170,323,178,6,3
468,225,415,8,7
251,341,189,8,3
440,436,480,1,0
442,189,494,6,1
297,485,268,3,2
226,437,209,10,6
304,395,216,8,5
311,305,250,7,5
261,192,486,8,3
218,264,326,9,3
496,212,252,7,6
446,409,290,6,3
464,192,264,0,0
379,445,484,7,3
452,265,475,6,4
462,345,333,7,4
322,289,251,9,5
352,411,432,5,3
371,156,411,3,1
446,225,223,7,2
171,195,228,6,5
293,399,343,9,6
443,456,271,7,5
266,272,201,1,1
413,272,364,4,1
327,321,235,4,3
300,467,300,1,1
461,197,334,7,4
306,473,423,7,7
497,491,371,6,5
302,280,331,5,2
370,408,294,9,5
309,475,189,6,5
312,186,233,6,2
333,166,479,7,5
277,184,216,8,4
398,216,487,8,4
464,237,313,5,4
378,454,240,6,2
250,203,388,4,3
349,240,272,8,8
216,473,475,5,4
476,188,174,6,4
396,188,379,2,2
210,391,259,2,2
417,365,272,6,3
283,481,356,8,5
474,347,393,5,5
406,306,247,1,1
465,216,282,3,2
474,347,316,6,4
320,258,286,4,4
257,259,252,6,2
420,410,364,4,1
303,200,389,4,4
171,375,154,3,2
171,314,231,0,1
457,279,285,6,2
380,459,214,5,4
265,487,182,4,3
466,348,411,7,5
446,208,329,8,6
205,363,494,5,5
399,365,209,7,4
291,301,438,1,0
382,160,437,8,5
200,421,208,7,6
262,269,182,3,2
466,185,163,6,3
150,333,495,4,3
249,441,288,7,4
456,304,233,10,9
361,368,316,8,7
370,342,451,4,2
456,380,202,5,5
473,321,242,5,2
205,479,419,8,5
167,264,267,6,4
245,492,356,4,3
432,411,477,6,3
215,290,155,5,2
201,258,433,6,4
478,482,374,5,3
486,250,259,4,1
452,257,273,6,4
229,419,160,6,6
286,412,317,0,1
412,296,409,8,8
241,455,159,4,3
368,358,251,6,4
443,158,329,5,0
179,222,173,5,3
388,282,242,4,2
461,360,241,6,4
157,207,364,4,1
394,484,476,3,2
271,255,400,8,5
318,254,171,5,4
358,370,222,4,4
460,414,318,4,1
490,377,221,6,6
366,446,493,6,3
317,358,427,6,4
473,480,301,5,2
344,311,218,8,6
299,359,410,5,2
474,233,327,2,2
223,472,480,2,1
183,269,203,3,2
352,361,403,11,7
376,400,322,9,3
333,291,400,4,1
444,411,342,4,5
274,450,313,6,3
228,415,224,8,7
223,241,287,6,4
265,296,219,8,6
227,462,230,3,3
413,486,344,6,6
454,192,272,3,3
320,371,286,5,3
246,471,425,7,5
493,277,184,3,2
327,198,241,7,4
180,436,419,6,7
240,459,426,6,4
156,469,274,5,5
202,419,487,7,3
220,392,413,7,5
297,397,408,6,3
213,311,168,5,2
247,392,208,7,5
478,291,496,6,7
326,205,216,5,4
168,163,293,4,3
260,467,360,7,6
459,169,297,8,6
370,216,439,3,1
278,344,427,5,2
409,232,202,10,10
298,428,454,6,4
342,189,472,4,2
163,308,398,6,8
236,168,214,2,2
410,325,474,2,2
481,252,312,8,2
238,194,377,2,2
439,447,345,5,2
461,462,412,7,5
377,408,436,4,4
354,229,235,3,2
265,468,259,5,3
372,196,432,8,4
423,266,393,5,2
430,438,312,7,4
255,182,486,5,2
409,299,413,8,4
244,454,290,8,5
169,299,333,8,2
474,385,285,8,5
259,175,213,7,4
362,423,422,8,9
320,449,397,6,5
295,412,415,4,2
171,495,489,4,2
471,245,417,6,3
170,162,368,1,1
288,408,464,5,5
451,309,219,8,3
274,276,274,2,1
354,321,216,4,2
216,252,153,8,3
419,449,424,5,5
442,282,396,9,3
189,329,249,4,3
182,182,249,8,5
158,153,495,8,6
435,428,323,8,3
292,367,219,1,1
381,259,453,6,3
484,479,283,5,1
447,202,338,3,2
312,223,310,4,3
422,314,290,8,10
325,282,317,8,6
458,326,171,7,5
298,400,281,6,3
195,317,480,8,7
158,266,219,7,3
202,219,328,6,3
160,364,168,5,5
164,206,443,1,0
440,226,306,6,3
221,435,214,7,9
268,447,166,7,5
392,448,156,5,3
260,348,286,8,6
239,477,266,8,4
435,268,204,8,3
223,480,166,8,6
441,455,275,1,0
182,461,198,6,6
311,178,263,8,5
357,433,346,10,9
211,402,379,3,4
221,330,364,8,5
335,447,486,4,2
392,288,415,5,1
341,440,356,1,0
387,324,152,4,2
347,292,173,2,1
227,282,298,4,5
287,316,391,4,2
325,499,180,7,5
300,476,180,5,2
471,163,251,5,3
387,442,320,7,4
227,172,401,8,5
349,323,322,7,6
466,341,152,5,2
379,311,296,2,1
428,274,264,6,4
302,296,185,7,4
483,153,187,7,5
150,182,382,3,1
500,233,173,6,3
288,179,167,6,8
238,327,382,5,2
498,218,380,4,1
161,290,302,7,4
396,210,365,6,3
185,297,361,4,4
414,330,447,6,5
229,180,471,7,3
262,397,155,5,3
464,433,274,8,4
199,367,209,8,10
493,152,403,9,2
237,255,243,6,2
490,177,274,8,4
374,471,280,7,5
388,150,370,8,3
468,430,453,5,3
332,352,388,8,2
480,180,181,0,0
205,480,374,7,12
308,150,193,1,1
177,389,495,1,1
499,289,255,8,1
450,157,375,3,1
403,303,319,7,8
473,260,198,4,1
322,397,429,8,7
442,457,163,4,2
156,395,346,6,4
482,351,333,2,2
451,445,426,0,0
361,170,406,4,2
355,169,250,6,3
486,375,394,4,1
358,492,451,3,4
198,158,225,6,5
214,161,279,7,4
341,265,410,8,5
285,433,400,8,4
327,337,420,8,2
372,439,245,4,4
206,293,158,6,4
451,247,195,6,2
275,411,181,6,4
289,349,183,6,7
415,267,209,4,3
399,427,300,5,3
484,321,356,2,1
273,302,297,5,1
238,324,233,3,2
372,156,299,6,4
175,434,417,6,4
222,490,289,5,3
480,487,304,3,2
314,220,426,7,5
239,400,298,0,0
401,488,306,8,2
387,433,436,7,6
495,238,282,2,1
233,418,323,3,1
278,345,440,8,5
416,428,399,6,6
355,162,455,7,3
242,180,242,3,1
372,265,267,2,2
241,317,244,6,3
165,235,488,5,2
448,194,500,6,2
323,322,431,6,3
373,426,379,3,2
166,490,228,8,6
261,294,462,4,2
314,368,484,6,8
460,358,388,8,4
306,380,300,4,1
221,494,393,6,6
256,480,286,8,6
353,466,307,3,2
308,173,195,4,2
315,353,458,3,3
362,256,423,0,0
408,217,278,7,4
303,153,331,7,3
184,186,389,1,0
249,465,245,8,3
160,346,472,4,2
285,428,278,7,2
436,463,171,6,6
161,364,448,3,3
164,480,470,8,8
272,225,275,4,3
462,387,279,8,5
490,451,403,4,3
355,300,358,6,5
155,333,352,6,4
445,378,226,5,6
257,221,182,3,2
169,336,298,2,1
259,427,235,4,1
475,408,254,4,3
292,159,499,5,0
181,208,349,2,2
404,231,178,8,11
457,241,237,2,1
433,305,388,5,1
337,431,382,7,7
211,333,270,8,8
474,304,196,8,5
425,156,251,5,3
188,277,484,8,7
402,446,273,7,5
385,217,477,5,2
165,315,404,3,2
467,479,405,8,6
367,262,271,5,4
305,261,250,7,6
248,253,300,7,6
328,438,331,5,2
336,268,163,6,2
473,457,250,8,4
293,466,342,5,5
310,383,293,4,1
341,471,383,2,1
338,418,201,7,5
150,365,315,5,1
258,323,463,5,3
469,361,288,0,0
419,286,234,5,4
459,352,267,1,2
282,162,408,2,2
165,452,445,5,6
287,453,420,8,4
332,245,456,7,4
399,267,338,6,7
339,418,310,6,2
346,172,386,8,4
157,242,427,9,8
247,255,364,10,4
430,408,224,12,3
384,297,260,6,4
453,334,447,7,4
322,296,259,8,5
398,175,361,5,4
195,267,252,2,2
441,466,280,4,3
339,157,298,8,6
241,161,260,1,1
474,477,497,2,2
322,375,216,7,4
413,336,185,4,4
155,244,431,3,2
302,419,248,2,1
223,243,467,5,4
485,414,241,7,4
260,220,151,7,4
498,412,164,6,6
221,361,225,4,2
307,379,285,4,1
203,421,198,3,3
459,242,150,6,2
445,334,417,6,5
367,245,431,4,2
355,251,241,8,3
257,383,408,6,4
417,245,478,8,3
253,430,212,7,4
430,307,212,7,7
360,441,188,12,5
370,241,287,7,5
254,263,461,6,10
248,352,202,8,8
480,427,397,8,4
354,184,500,7,6
187,324,268,5,3
395,462,277,6,2
428,395,198,5,1
424,283,338,0,0
481,358,349,6,4
314,375,152,7,7
319,396,439,8,4
358,409,280,3,1
475,401,437,4,3
379,293,213,7,4
298,340,423,0,0
262,379,373,8,5
418,198,243,8,5
184,172,222,8,6
279,289,168,8,2
363,407,336,5,4
220,465,424,8,5
357,159,459,7,6
245,399,155,6,3
328,385,475,9,3
282,444,231,4,4
168,335,321,8,5
333,255,360,8,5
468,389,435,4,1
209,269,447,8,4
199,467,372,6,3
226,443,216,6,4
168,337,191,10,11
491,494,211,1,0
483,316,170,8,6
460,464,224,7,6
209,370,486,4,2
472,305,314,5,4
368,253,255,6,3
318,232,499,8,2
307,480,473,7,6
357,472,370,5,2
156,483,261,8,6
304,398,445,5,3
450,402,388,6,4
430,178,241,7,3
318,264,439,3,3
267,212,468,5,5
394,301,419,7,3
184,290,179,1,0
221,172,359,7,7
326,272,308,8,4
369,388,324,3,3
449,360,241,4,1
239,354,466,3,2
383,368,170,6,3
459,371,490,8,5
343,220,485,7,5
418,391,156,5,6
368,190,187,8,5
272,376,489,12,11
434,258,269,4,2
213,201,414,7,6
174,154,319,3,3
327,497,166,2,2
477,406,230,2,2
287,391,483,2,2
411,387,457,8,5
322,208,284,7,2
164,480,293,6,4
328,224,218,3,1
428,225,433,6,2
272,496,232,5,5
172,340,448,6,2
361,396,349,9,7
427,404,258,7,3
465,180,226,3,2
192,355,387,5,3
237,426,226,5,4
465,492,287,7,5
367,274,183,4,3
254,289,378,6,3
326,484,335,5,5
364,314,279,8,5
395,436,363,4,4
430,185,197,7,4
336,174,342,3,2
302,331,422,7,0
405,257,328,5,4
463,163,432,3,2
463,473,232,6,4
157,258,365,7,8
191,363,204,8,4
310,177,430,6,1
394,341,355,6,3
299,177,346,3,1
241,286,333,8,6
180,183,211,5,3
360,421,397,8,6
160,414,328,6,5
376,344,192,5,1
161,369,341,4,2
215,298,267,4,1
397,173,497,8,6
219,187,345,6,4
430,422,436,7,2
374,380,253,4,4
183,334,299,3,2
429,445,431,2,3
254,289,268,8,5
391,170,303,5,1
326,164,392,2,2
488,272,432,6,3
342,356,217,9,10
447,445,436,3,2
344,247,306,8,6
153,414,325,7,6
251,169,457,7,4
197,238,348,4,1
474,165,338,5,2
200,338,280,2,1
320,497,428,7,3
427,172,313,5,2
160,336,409,7,4
377,252,282,2,2
246,244,265,4,2
247,181,161,3,1
449,278,385,5,2
420,390,431,4,2
179,444,493,8,5
199,402,294,1,1
341,325,377,8,7
178,226,261,6,3
419,465,324,4,2
339,487,325,4,2
326,205,389,2,2
165,477,409,8,3
431,151,493,6,4
190,441,434,8,2
340,247,157,5,4
173,240,426,5,3
224,446,186,4,1
320,177,283,6,5
328,303,220,6,4
260,332,212,8,6
264,357,435,1,1
201,341,227,3,2
193,414,356,2,1
361,296,242,2,1
152,406,302,4,3
165,498,441,8,6
481,445,394,0,1
268,388,430,8,6
374,187,265,6,3
406,152,178,8,6
235,266,287,6,9
398,193,157,4,2
244,191,187,6,7
411,389,213,5,3
244,370,474,6,9
360,244,240,7,5
427,177,286,7,3
166,346,198,0,0
204,173,165,0,0
440,302,366,5,4
452,467,415,5,4
479,212,424,8,6
467,355,354,6,3
311,416,361,1,0
403,320,320,5,6
328,286,388,5,5
415,227,327,4,3
423,152,383,12,5
414,275,294,6,4
171,444,426,9,7
249,265,499,0,0
235,267,440,5,3
299,402,156,2,2
269,232,224,6,3
195,216,488,3,3
169,203,280,8,3
284,422,445,2,1
392,262,380,6,1
296,271,193,6,7
311,185,216,6,1
284,272,465,6,3
268,488,193,2,1
422,155,446,6,6
306,403,315,2,2
388,354,336,6,7
358,471,153,5,2
280,317,361,6,4
319,476,249,3,2
443,345,179,3,1
467,227,354,6,7
184,169,437,3,2
350,404,468,5,4
254,465,250,5,1
394,209,254,1,1
265,378,300,8,2
480,370,462,6,5
477,468,231,6,3
414,391,231,3,2
296,271,389,4,3
353,375,477,4,3
256,180,161,5,2
242,311,402,7,3
268,308,455,6,4
299,456,315,7,3
234,327,450,3,1
334,256,350,6,7
288,253,244,3,2
176,359,467,8,5
239,349,233,5,5
302,439,352,1,1
451,169,403,0,0
261,422,368,5,3
390,413,291,7,4
396,470,419,3,1
187,233,247,11,7
460,318,194,7,6
237,349,405,7,4
432,388,186,6,4
261,322,439,5,4
166,372,151,8,10
238,252,343,8,5
337,303,174,4,1
335,405,490,1,1
493,469,469,0,0
380,493,367,8,4
205,435,227,5,0
162,226,429,9,9
410,269,333,3,2
216,427,383,3,2
313,236,240,8,6
293,294,402,7,7
453,158,358,5,4
233,320,498,1,1
360,310,395,7,4
485,244,410,8,6
445,173,191,6,5
369,177,355,8,7
489,194,496,3,1
427,294,205,3,2
314,477,266,5,2
295,397,398,4,1
181,256,320,7,3
326,384,491,6,6
258,425,500,8,7
398,491,324,6,3
222,293,220,9,4
371,374,479,6,3
396,406,294,11,6
356,157,291,8,1
462,399,498,1,2
305,299,419,2,1
343,370,342,13,5
492,444,367,3,3
162,400,391,2,1
298,209,458,3,2
294,221,233,2,2
295,425,313,6,6
250,414,481,3,1
459,290,333,4,3
217,176,407,8,9
273,192,405,6,5
393,308,481,7,6
368,249,323,6,2
293,233,272,2,2
453,370,216,4,1
261,448,441,6,2
317,413,495,5,1
259,474,322,5,1
358,294,383,7,5
391,185,402,7,1
398,259,500,6,3
404,150,244,6,4
381,358,498,8,7
173,433,426,7,4
178,286,320,6,3
468,407,495,5,1
400,205,328,6,8
203,208,168,6,4
241,264,164,6,6
292,405,201,2,2
239,158,459,8,9
229,217,329,8,6
435,376,409,8,5
424,410,457,7,6
265,236,201,8,2
318,487,317,4,3
380,388,294,2,1
400,348,257,6,5
209,161,481,8,3
184,184,168,3,2
344,399,183,8,7
237,349,350,3,2
457,376,494,4,5
293,396,187,2,1
224,387,279,7,5
338,425,153,4,2
392,450,223,8,2
238,444,297,7,3
376,374,411,6,5
252,332,359,6,4
242,337,321,5,2
300,252,152,8,5
313,168,386,4,1
202,491,396,1,1
172,453,161,8,9
266,351,421,4,2
232,356,354,7,3
171,166,325,8,4
381,250,440,8,9
192,285,457,0,0
346,267,425,5,3
300,295,409,1,0
344,260,341,8,2
468,193,444,8,3
493,451,401,2,1
490,212,347,7,3
174,168,155,7,6
492,262,326,5,4
391,312,151,8,5
245,244,453,5,4
184,182,228,6,2
223,402,402,6,4
326,179,301,8,6
216,254,387,6,3
207,450,351,4,2
363,177,304,6,4
430,487,167,3,2
172,315,395,7,2
391,386,381,7,5
452,373,229,7,1
298,434,495,6,3
321,251,196,2,1
290,273,151,6,7
327,262,380,4,1
447,447,352,2,1
355,328,275,5,3
366,251,424,4,2
346,347,389,6,3
462,166,294,7,6
370,411,213,4,4
396,242,300,6,2
387,247,476,4,2
319,347,364,5,3
424,461,166,4,3
264,289,266,5,1
370,154,273,4,3
176,199,191,7,5
151,204,345,7,1
403,458,445,2,1
427,217,403,7,4
284,273,458,5,5
409,180,237,2,1
338,281,404,4,3
213,199,378,3,1
386,210,256,6,3
463,478,475,4,2
389,398,210,4,2
348,346,400,8,12
426,170,340,7,6
201,316,255,2,2
457,397,248,3,1
422,384,249,2,1
248,151,415,7,5
238,179,409,8,8
247,452,433,4,2
423,470,294,8,4
426,497,227,7,8
315,218,360,6,3
362,399,409,10,11
480,204,489,7,7
219,373,350,6,3
473,407,430,2,1
321,305,464,6,3
325,339,257,6,3
403,229,275,8,6
424,179,361,4,3
418,401,466,4,2
487,472,493,5,4
427,347,210,3,3
434,256,313,7,4
160,192,273,6,3
307,254,163,8,4
181,247,385,8,4
482,178,483,8,7
250,320,170,2,2
309,153,360,5,3
363,170,431,2,1
254,156,195,5,4
296,177,227,6,4
365,258,161,3,2
174,326,450,7,3
297,474,386,8,6
376,305,427,11,10
471,339,184,8,5
500,386,203,4,4
269,373,283,5,3
483,367,232,8,7
181,337,295,5,2
477,352,325,4,2
326,190,367,3,3
228,170,340,7,4
328,338,260,8,9
420,306,218,8,5
468,380,382,4,3
219,383,434,7,5
302,212,394,5,5
439,172,426,8,2
346,353,423,3,2
277,178,320,2,1
189,355,477,7,5
350,443,234,2,1
322,221,417,6,3
394,457,286,6,4
181,477,500,2,1
329,280,228,8,5
212,450,221,2,2
405,208,177,6,4
441,263,194,5,3
159,468,427,5,4
188,187,262,6,3
408,361,416,8,8
462,395,320,7,4
205,482,327,5,1
277,400,344,5,4
209,154,353,5,4
465,432,201,4,1
416,280,412,6,4
453,284,363,3,1
451,216,252,6,7
419,204,336,8,4
250,456,374,3,2
266,254,216,8,4
254,171,436,7,4
269,317,215,7,3
191,272,302,4,2
220,264,327,4,3
226,402,272,1,0
207,253,469,6,3
387,427,489,5,1
237,298,268,14,6
428,472,361,8,4
427,480,402,4,3
472,263,257,2,1
384,178,410,7,3
356,410,331,6,2
393,365,166,5,1
170,225,475,1,0
204,495,451,4,3
287,170,276,6,5
156,405,155,6,2
474,430,175,3,3
348,462,400,6,3
161,202,234,6,9
446,458,210,2,2
351,469,201,5,2
258,432,462,7,7
292,186,391,7,3
235,475,465,8,5
367,395,441,8,4
193,318,255,8,4
181,271,337,7,2
358,244,226,8,5
209,301,229,7,4
477,372,352,7,5
334,367,306,7,5
435,247,175,4,3
268,488,432,6,2
471,445,284,5,4
491,402,196,8,5
268,319,374,6,5
246,155,387,7,7
166,178,204,6,3
207,403,469,5,3
209,463,395,2,2
300,436,222,4,1
371,295,332,4,3
306,327,350,8,5
472,500,226,7,5
170,309,167,4,3
471,163,341,8,6
246,432,209,7,5
433,263,271,3,2
267,218,231,8,5
188,307,438,8,5
232,283,236,4,1
250,420,369,4,4
182,438,301,7,4
413,377,494,4,3
283,278,318,8,4
369,418,190,7,12
207,371,396,3,2
431,486,219,4,3
430,441,222,2,1
261,233,442,6,2
406,295,272,7,5
216,498,411,1,1
219,224,162,7,3
153,446,366,2,1
261,307,227,2,1
298,289,302,7,3
152,427,430,8,5
448,392,480,8,4
435,206,185,6,5
440,224,308,8,5
162,194,285,7,11
300,482,283,6,5
340,395,218,9,6
300,192,181,5,4
384,367,381,8,7
278,240,259,4,3
227,326,371,7,4
213,489,442,8,5
381,471,430,4,4
481,412,190,4,3
353,427,176,3,1
187,429,214,6,3
470,207,289,8,4
298,474,197,8,4
354,451,448,2,1
483,410,210,2,2
452,241,415,8,6
426,276,252,4,5
283,228,302,8,1
328,306,156,8,6
329,490,435,4,2
196,416,371,10,4
331,186,455,1,1
222,475,477,6,3
480,311,218,7,4
362,213,188,5,3
405,258,228,0,0
374,175,479,8,5
284,458,445,4,3
154,331,276,5,4
455,463,458,4,3
491,366,221,7,7
280,332,475,8,4
153,221,228,8,6
426,373,442,5,1
495,429,487,2,2
156,477,310,8,2
491,312,329,4,4
386,500,185,7,2
347,390,406,6,4
171,481,200,4,3
257,489,433,8,3
495,302,320,3,1
159,471,424,3,1
465,400,462,7,7
339,356,311,8,13
331,211,349,8,3
447,496,269,7,4
263,312,391,3,2
355,242,181,3,2
449,474,431,3,2
404,466,302,6,5
234,328,216,6,2
353,179,339,3,2
343,370,394,7,6
248,315,151,4,5
315,184,237,7,4
410,347,174,12,4
383,225,477,5,5
236,343,393,6,4
271,234,193,1,0
223,223,190,2,1
315,182,369,4,2
377,320,306,6,4
276,366,269,7,0
164,218,443,3,3
184,200,400,5,5
189,375,309,5,3
444,350,472,6,1
240,291,256,8,3
439,319,350,8,8
299,253,157,7,2
469,434,465,2,0
317,264,155,7,2
389,253,217,3,2
305,205,278,4,4
249,429,405,8,5
268,301,173,5,2
349,164,334,3,1
292,439,452,2,1
455,248,320,7,6
493,332,249,4,0
313,199,179,8,5
192,164,233,8,3
412,182,401,7,3
318,415,360,6,4
425,363,260,6,3
473,166,493,5,4
264,466,168,8,4
247,411,169,2,3
241,448,359,9,10
393,376,349,8,7
364,416,150,0,0
281,411,246,6,4
355,320,175,6,2
334,257,307,6,5
443,361,342,4,3
313,416,435,1,0
351,471,171,1,1
318,230,372,6,3
493,319,323,4,2
204,388,181,5,2
337,309,203,7,8
224,399,392,1,1
469,289,238,5,4
263,390,472,8,4
178,238,298,2,1
368,491,355,6,1
312,439,495,4,2
473,234,190,8,5
373,361,456,8,3
233,282,499,6,5
156,352,163,8,4
225,201,250,8,5
253,203,465,5,3
269,324,454,6,4
391,279,491,8,3
276,488,213,3,1
295,375,345,6,2
405,321,382,4,5
423,366,470,6,7
449,282,423,7,1
421,265,166,6,3
395,297,239,6,3
318,267,229,0,0
285,449,358,0,0
431,219,425,4,0
379,495,203,8,3
174,179,256,8,7
458,405,234,4,3
238,444,250,7,4
295,154,442,4,2
437,427,280,7,4
172,386,272,1,1
262,168,226,8,9
417,421,184,0,0
155,475,315,7,4
250,162,416,3,3
408,153,402,7,2
355,387,267,7,8
345,313,494,4,6
417,326,264,8,8
420,216,377,5,1
251,400,190,4,3
231,213,276,7,4
408,179,283,4,2
323,388,220,5,2
273,250,414,8,6
264,448,405,5,4
376,238,485,8,3
421,335,273,4,3
243,236,383,8,5
452,341,233,4,0
268,285,438,4,3
472,221,182,8,8
375,331,276,8,2
302,373,362,6,4
184,439,332,7,3
308,498,304,5,4
454,367,485,2,1
226,418,398,8,2
329,265,312,4,2
154,164,404,1,1
240,226,191,0,0
379,405,360,6,5
389,179,375,8,8
467,364,257,7,7
304,227,284,7,2
492,324,433,1,1
154,301,448,5,7
253,491,418,1,1
414,483,330,14,6
334,447,458,5,4
268,170,394,7,3
157,301,191,4,3
365,497,453,6,4
309,394,319,4,4
391,439,313,8,4
160,400,247,6,5
243,163,164,4,2
291,169,157,2,2
330,231,367,5,2
260,421,350,2,2
483,412,496,5,2
340,358,419,6,5
483,181,439,4,2
477,247,222,2,1
350,284,336,6,4
448,155,187,6,3
191,293,198,4,4
230,347,453,11,4
413,169,430,8,6
174,166,255,8,4
491,204,170,4,3
491,322,243,8,3
495,387,452,5,4
319,258,389,8,3
420,343,402,8,8
314,437,423,6,3
199,406,464,6,5
491,396,482,2,2
206,203,306,3,3
339,231,184,7,4
208,416,160,5,4
181,479,390,3,3
386,213,279,6,3
453,416,438,6,4
428,195,150,5,3
222,317,277,8,3
410,167,329,4,4
435,375,477,4,5
284,356,471,3,2
265,304,192,2,2
151,189,341,6,6
244,277,424,3,2
463,184,234,8,4
263,313,225,6,2
272,206,457,6,5
406,459,464,5,2
397,227,438,1,0
484,321,465,9,5
180,217,262,7,5
391,396,381,8,3
224,179,427,7,3
430,324,251,8,5
357,220,476,1,0
321,351,339,6,4
237,253,293,4,2
445,315,208,7,4
323,268,405,4,3
488,255,417,3,2
214,155,228,3,2
248,368,467,1,1
463,167,493,6,3
175,409,250,7,6
257,228,296,11,8
327,251,347,7,2
303,463,479,6,4
326,455,318,7,4
459,319,414,10,7
495,179,187,4,3
217,375,274,4,3
197,338,283,7,5
233,331,233,5,3
204,380,187,8,7
213,162,474,4,1
474,483,440,3,3
253,270,461,3,1
321,265,263,4,2
254,416,234,5,4
279,285,449,4,1
331,372,332,8,4
248,350,270,5,4
310,249,308,3,2
426,211,234,5,3
452,268,380,8,5
280,323,185,8,5
439,327,320,7,8
256,215,199,4,3
213,326,367,6,7
226,499,276,4,3
494,449,215,6,6
277,482,415,6,3
327,271,352,8,9
248,201,249,8,2
193,214,153,7,6
226,315,352,6,5
447,377,289,8,3
251,269,275,4,2
374,155,491,4,3
433,231,463,6,2
253,338,454,4,4
492,201,181,4,3
207,240,434,5,2
270,322,455,4,4
478,392,481,1,1
248,366,476,8,5
195,443,227,6,4
391,213,452,0,0
180,348,318,6,3
361,482,434,6,4
481,365,230,7,0
282,252,161,7,7
232,500,347,4,6
464,289,213,8,7
337,430,481,8,9
455,447,415,7,3
343,174,178,5,2
450,285,206,6,3
309,189,321,6,2
177,442,276,8,6
422,281,399,6,6
322,194,398,1,1
317,154,477,6,4
393,156,472,2,1
366,358,172,8,4
245,157,391,7,4
236,255,399,7,10
288,375,279,6,3
398,177,500,8,5
449,406,263,6,3
408,392,181,1,0
229,174,294,4,3
452,292,172,4,1
353,279,184,6,2
379,394,467,8,5
177,369,372,4,0
314,308,453,5,3
457,500,247,6,5
486,235,375,4,1
197,212,390,8,3
158,435,360,4,2
442,488,334,7,4
282,297,463,2,1
450,453,170,6,5
252,438,437,9,6
320,480,303,8,6
445,152,161,8,7
465,472,397,8,4
362,162,164,4,3
468,254,155,3,3
169,364,470,3,3
482,500,283,5,2
451,219,300,8,4
162,190,398,11,8
264,453,321,8,6
473,426,500,6,4
366,234,499,7,3
462,286,291,7,3
312,231,407,4,2
210,246,416,2,2
421,275,439,4,2
311,464,203,8,5
389,204,492,7,4
224,319,487,8,5
274,235,169,6,2
445,179,215,5,3
477,475,465,7,8
447,401,175,6,6
492,256,234,3,2
335,430,340,6,1
287,290,241,8,6
160,371,500,5,4
481,230,206,2,2
234,212,252,4,4
262,258,269,7,6
441,182,460,4,4
452,447,350,4,2
421,297,495,7,4
410,313,423,5,3
371,157,328,5,1
